order_id,merchant_id,customer_id,customer_name,customer_email,customer_phone,order_amount,currency,status,created_at
ord_live_1342,mer_NSR_882910,cust_2342,Kavya Nair,kavya.nair342@example.test,+91-98XXXX1342,936.0,INR,PAID,2026-07-11 13:49:41
ord_live_1343,mer_NSR_882910,cust_2343,Karan Singh,karan.singh343@example.test,+91-98XXXX1343,125133.0,INR,PAID,2026-07-28 21:24:05
ord_live_1344,mer_NSR_882910,cust_2344,Priya Joshi,priya.joshi344@example.test,+91-98XXXX1344,27774.0,INR,PAID,2026-07-12 02:25:33
ord_live_1345,mer_NSR_882910,cust_2345,Priya Agarwal,priya.agarwal345@example.test,+91-98XXXX1345,75456.0,INR,PAID,2026-08-17 09:19:29
ord_live_1346,mer_NSR_882910,cust_2346,Karan Reddy,karan.reddy346@example.test,+91-98XXXX1346,569.0,INR,PAID,2026-07-15 23:22:09
ord_live_1347,mer_NSR_882910,cust_2347,Sneha Gupta,sneha.gupta347@example.test,+91-98XXXX1347,67515.0,INR,PAID,2026-08-17 12:02:51
ord_live_1348,mer_NSR_882910,cust_2348,Karan Deshmukh,karan.deshmukh348@example.test,+91-98XXXX1348,2512.0,INR,PAID,2026-07-15 15:04:06
ord_live_1349,mer_NSR_882910,cust_2349,Rohan Nair,rohan.nair349@example.test,+91-98XXXX1349,3595.0,INR,PAID,2026-07-16 08:02:25
ord_live_1350,mer_NSR_882910,cust_2350,Riya Gupta,riya.gupta350@example.test,+91-98XXXX1350,3849.0,INR,PAID,2026-07-09 01:18:14
ord_live_1351,mer_NSR_882910,cust_2351,Ishita Deshmukh,ishita.deshmukh351@example.test,+91-98XXXX1351,12507.0,INR,PAID,2026-07-15 18:56:09
ord_live_1352,mer_NSR_882910,cust_2352,Aditya Kumar,aditya.kumar352@example.test,+91-98XXXX1352,223.0,INR,PAID,2026-08-05 03:56:47
ord_live_1353,mer_NSR_882910,cust_2353,Vikram Joshi,vikram.joshi353@example.test,+91-98XXXX1353,18240.0,INR,PAID,2026-07-03 20:41:42
ord_live_1354,mer_NSR_882910,cust_2354,Pooja Reddy,pooja.reddy354@example.test,+91-98XXXX1354,951.0,INR,PAID,2026-07-26 13:19:24
ord_live_1355,mer_NSR_882910,cust_2355,Vikram Reddy,vikram.reddy355@example.test,+91-98XXXX1355,9384.0,INR,PAID,2026-07-20 07:09:51
ord_live_1356,mer_NSR_882910,cust_2356,Riya Sharma,riya.sharma356@example.test,+91-98XXXX1356,15648.0,INR,PAID,2026-08-05 01:08:24
ord_live_1357,mer_NSR_882910,cust_2357,Aditya Patel,aditya.patel357@example.test,+91-98XXXX1357,1423.0,INR,PAID,2026-07-05 23:54:23
ord_live_1358,mer_NSR_882910,cust_2358,Kavya Reddy,kavya.reddy358@example.test,+91-98XXXX1358,8241.0,INR,PAID,2026-07-03 17:24:43
ord_live_1359,mer_NSR_882910,cust_2359,Rohan Mehta,rohan.mehta359@example.test,+91-98XXXX1359,1658.0,INR,PAID,2026-08-07 08:42:35
ord_live_1360,mer_NSR_882910,cust_2360,Neha Nair,neha.nair360@example.test,+91-98XXXX1360,1956.0,INR,PAID,2026-07-21 18:58:00
ord_live_1361,mer_NSR_882910,cust_2361,Neha Gupta,neha.gupta361@example.test,+91-98XXXX1361,90377.0,INR,PAID,2026-08-17 00:58:15
ord_live_1362,mer_NSR_882910,cust_2362,Neha Kumar,neha.kumar362@example.test,+91-98XXXX1362,56181.0,INR,PAID,2026-07-20 18:24:29
ord_live_1363,mer_NSR_882910,cust_2363,Amit Patel,amit.patel363@example.test,+91-98XXXX1363,1149.0,INR,PAID,2026-07-31 23:06:51
ord_live_1364,mer_NSR_882910,cust_2364,Aarav Singh,aarav.singh364@example.test,+91-98XXXX1364,44294.0,INR,PAID,2026-07-20 22:02:36
ord_live_1365,mer_NSR_882910,cust_2365,Aditya Agarwal,aditya.agarwal365@example.test,+91-98XXXX1365,633.0,INR,PAID,2026-08-05 03:37:46
ord_live_1366,mer_NSR_882910,cust_2366,Karan Patel,karan.patel366@example.test,+91-98XXXX1366,774.0,INR,PAID,2026-07-14 21:36:53
ord_live_1367,mer_NSR_882910,cust_2367,Aditya Nair,aditya.nair367@example.test,+91-98XXXX1367,13061.0,INR,PAID,2026-07-17 00:46:41
ord_live_1368,mer_NSR_882910,cust_2368,Aarav Nair,aarav.nair368@example.test,+91-98XXXX1368,1727.0,INR,PAID,2026-07-22 14:08:46
ord_live_1369,mer_NSR_882910,cust_2369,Aarav Iyer,aarav.iyer369@example.test,+91-98XXXX1369,55529.0,INR,PAID,2026-08-10 10:33:02
ord_live_1370,mer_NSR_882910,cust_2370,Kavya Joshi,kavya.joshi370@example.test,+91-98XXXX1370,112.0,INR,PAID,2026-07-26 13:53:40
ord_live_1371,mer_NSR_882910,cust_2371,Aditya Mehta,aditya.mehta371@example.test,+91-98XXXX1371,2299.0,INR,PAID,2026-07-14 01:29:23
ord_live_1372,mer_NSR_882910,cust_2372,Rohan Deshmukh,rohan.deshmukh372@example.test,+91-98XXXX1372,17833.0,INR,PAID,2026-08-12 00:01:00
ord_live_1373,mer_NSR_882910,cust_2373,Karan Sharma,karan.sharma373@example.test,+91-98XXXX1373,1578.0,INR,PAID,2026-07-18 02:18:01
ord_live_1374,mer_NSR_882910,cust_2374,Karan Iyer,karan.iyer374@example.test,+91-98XXXX1374,296.0,INR,PAID,2026-08-02 13:15:12
ord_live_1375,mer_NSR_882910,cust_2375,Sneha Singh,sneha.singh375@example.test,+91-98XXXX1375,911.0,INR,PAID,2026-07-05 20:25:29
ord_live_1376,mer_NSR_882910,cust_2376,Aditya Agarwal,aditya.agarwal376@example.test,+91-98XXXX1376,1499.0,INR,PAID,2026-07-06 05:54:41
ord_live_1377,mer_NSR_882910,cust_2377,Rohan Mehta,rohan.mehta377@example.test,+91-98XXXX1377,871.0,INR,PAID,2026-08-05 00:03:40
ord_live_1378,mer_NSR_882910,cust_2378,Ananya Agarwal,ananya.agarwal378@example.test,+91-98XXXX1378,1122.0,INR,PAID,2026-07-28 05:50:21
ord_live_1379,mer_NSR_882910,cust_2379,Rahul Reddy,rahul.reddy379@example.test,+91-98XXXX1379,35057.0,INR,PAID,2026-07-14 07:56:36
ord_live_1380,mer_NSR_882910,cust_2380,Aarav Patel,aarav.patel380@example.test,+91-98XXXX1380,251.0,INR,PAID,2026-08-12 17:57:34
ord_live_1381,mer_NSR_882910,cust_2381,Rohan Iyer,rohan.iyer381@example.test,+91-98XXXX1381,40610.0,INR,PAID,2026-07-01 15:37:09
ord_live_1382,mer_NSR_882910,cust_2382,Pooja Mehta,pooja.mehta382@example.test,+91-98XXXX1382,1253.0,INR,PAID,2026-07-16 03:53:54
ord_live_1383,mer_NSR_882910,cust_2383,Pooja Joshi,pooja.joshi383@example.test,+91-98XXXX1383,41740.0,INR,PAID,2026-07-25 08:08:50
ord_live_1384,mer_NSR_882910,cust_2384,Kavya Reddy,kavya.reddy384@example.test,+91-98XXXX1384,13333.0,INR,PAID,2026-07-03 12:27:14
ord_live_1385,mer_NSR_882910,cust_2385,Kavya Singh,kavya.singh385@example.test,+91-98XXXX1385,14999.0,INR,PAID,2026-08-18 19:01:40
ord_live_1386,mer_NSR_882910,cust_2386,Sneha Nair,sneha.nair386@example.test,+91-98XXXX1386,13659.0,INR,PAID,2026-08-04 21:27:11
ord_live_1387,mer_NSR_882910,cust_2387,Pooja Mehta,pooja.mehta387@example.test,+91-98XXXX1387,11678.0,INR,PAID,2026-07-16 07:04:05
ord_live_1388,mer_NSR_882910,cust_2388,Sneha Iyer,sneha.iyer388@example.test,+91-98XXXX1388,1704.0,INR,PAID,2026-08-09 13:47:24
ord_live_1389,mer_NSR_882910,cust_2389,Ishita Singh,ishita.singh389@example.test,+91-98XXXX1389,109.0,INR,PAID,2026-07-19 23:23:48
ord_live_1390,mer_NSR_882910,cust_2390,Sneha Mehta,sneha.mehta390@example.test,+91-98XXXX1390,482.0,INR,PAID,2026-07-27 23:35:35
ord_live_1391,mer_NSR_882910,cust_2391,Karan Mehta,karan.mehta391@example.test,+91-98XXXX1391,823.0,INR,PAID,2026-08-04 11:38:38
ord_live_1392,mer_NSR_882910,cust_2392,Ishita Kumar,ishita.kumar392@example.test,+91-98XXXX1392,946.0,INR,PAID,2026-07-24 11:46:57
ord_live_1393,mer_NSR_882910,cust_2393,Aditya Deshmukh,aditya.deshmukh393@example.test,+91-98XXXX1393,14475.0,INR,PAID,2026-07-10 13:17:19
ord_live_1394,mer_NSR_882910,cust_2394,Sneha Nair,sneha.nair394@example.test,+91-98XXXX1394,441.0,INR,PAID,2026-07-27 17:26:19
ord_live_1395,mer_NSR_882910,cust_2395,Aarav Mehta,aarav.mehta395@example.test,+91-98XXXX1395,604.0,INR,PAID,2026-08-16 05:31:38
ord_live_1396,mer_NSR_882910,cust_2396,Neha Nair,neha.nair396@example.test,+91-98XXXX1396,722.0,INR,PAID,2026-06-30 21:21:53
ord_live_1397,mer_NSR_882910,cust_2397,Pooja Singh,pooja.singh397@example.test,+91-98XXXX1397,980.0,INR,PAID,2026-08-11 04:08:19
ord_live_1398,mer_NSR_882910,cust_2398,Ishita Deshmukh,ishita.deshmukh398@example.test,+91-98XXXX1398,33163.0,INR,PAID,2026-07-30 19:11:25
ord_live_1399,mer_NSR_882910,cust_2399,Ishita Patel,ishita.patel399@example.test,+91-98XXXX1399,18089.0,INR,PAID,2026-08-05 16:20:24
ord_live_1400,mer_NSR_882910,cust_2400,Sneha Kumar,sneha.kumar400@example.test,+91-98XXXX1400,1253.0,INR,PAID,2026-07-13 03:34:11
ord_live_1401,mer_NSR_882910,cust_2401,Ananya Agarwal,ananya.agarwal401@example.test,+91-98XXXX1401,8869.0,INR,PAID,2026-07-28 18:53:44
ord_live_1402,mer_NSR_882910,cust_2402,Kavya Kumar,kavya.kumar402@example.test,+91-98XXXX1402,6560.0,INR,PAID,2026-08-09 18:15:16
ord_live_1403,mer_NSR_882910,cust_2403,Priya Agarwal,priya.agarwal403@example.test,+91-98XXXX1403,871.0,INR,PAID,2026-07-04 23:38:30
ord_live_1404,mer_NSR_882910,cust_2404,Pooja Reddy,pooja.reddy404@example.test,+91-98XXXX1404,15706.0,INR,PAID,2026-08-03 10:50:23
ord_live_1405,mer_NSR_882910,cust_2405,Kavya Mehta,kavya.mehta405@example.test,+91-98XXXX1405,13632.0,INR,PAID,2026-07-11 05:39:02
ord_live_1406,mer_NSR_882910,cust_2406,Pooja Singh,pooja.singh406@example.test,+91-98XXXX1406,131421.0,INR,PAID,2026-07-06 09:06:16
ord_live_1407,mer_NSR_882910,cust_2407,Aditya Reddy,aditya.reddy407@example.test,+91-98XXXX1407,9242.0,INR,PAID,2026-07-28 20:25:29
ord_live_1408,mer_NSR_882910,cust_2408,Priya Singh,priya.singh408@example.test,+91-98XXXX1408,138278.0,INR,PAID,2026-07-06 18:26:58
ord_live_1409,mer_NSR_882910,cust_2409,Kavya Mehta,kavya.mehta409@example.test,+91-98XXXX1409,67851.0,INR,PAID,2026-07-09 20:19:21
ord_live_1410,mer_NSR_882910,cust_2410,Riya Gupta,riya.gupta410@example.test,+91-98XXXX1410,13413.0,INR,PAID,2026-07-30 12:28:46
ord_live_1411,mer_NSR_882910,cust_2411,Riya Singh,riya.singh411@example.test,+91-98XXXX1411,190.0,INR,PAID,2026-08-14 12:01:54
ord_live_1412,mer_NSR_882910,cust_2412,Ishita Joshi,ishita.joshi412@example.test,+91-98XXXX1412,1737.0,INR,PAID,2026-07-11 08:15:33
ord_live_1413,mer_NSR_882910,cust_2413,Vikram Reddy,vikram.reddy413@example.test,+91-98XXXX1413,1245.0,INR,PAID,2026-07-27 23:14:51
ord_live_1414,mer_NSR_882910,cust_2414,Pooja Joshi,pooja.joshi414@example.test,+91-98XXXX1414,1410.0,INR,PAID,2026-08-11 22:25:01
ord_live_1415,mer_NSR_882910,cust_2415,Neha Nair,neha.nair415@example.test,+91-98XXXX1415,14741.0,INR,PAID,2026-07-01 07:13:13
ord_live_1416,mer_NSR_882910,cust_2416,Sneha Agarwal,sneha.agarwal416@example.test,+91-98XXXX1416,24100.0,INR,PAID,2026-08-05 12:51:55
ord_live_1417,mer_NSR_882910,cust_2417,Vikram Singh,vikram.singh417@example.test,+91-98XXXX1417,1036.0,INR,PAID,2026-07-07 17:42:55
ord_live_1418,mer_NSR_882910,cust_2418,Aarav Reddy,aarav.reddy418@example.test,+91-98XXXX1418,116079.0,INR,PAID,2026-08-07 21:39:25
ord_live_1419,mer_NSR_882910,cust_2419,Rahul Singh,rahul.singh419@example.test,+91-98XXXX1419,1036.0,INR,PAID,2026-08-08 14:52:43
ord_live_1420,mer_NSR_882910,cust_2420,Siddharth Deshmukh,siddharth.deshmukh420@example.test,+91-98XXXX1420,6389.0,INR,PAID,2026-07-20 12:15:19
ord_live_1421,mer_NSR_882910,cust_2421,Rahul Iyer,rahul.iyer421@example.test,+91-98XXXX1421,388.0,INR,PAID,2026-08-01 21:26:38
ord_live_1422,mer_NSR_882910,cust_2422,Priya Deshmukh,priya.deshmukh422@example.test,+91-98XXXX1422,479.0,INR,PAID,2026-08-01 05:34:44
ord_live_1423,mer_NSR_882910,cust_2423,Vikram Reddy,vikram.reddy423@example.test,+91-98XXXX1423,690.0,INR,PAID,2026-07-08 14:20:53
ord_live_1424,mer_NSR_882910,cust_2424,Riya Deshmukh,riya.deshmukh424@example.test,+91-98XXXX1424,834.0,INR,PAID,2026-07-01 00:08:12
ord_live_1425,mer_NSR_882910,cust_2425,Pooja Reddy,pooja.reddy425@example.test,+91-98XXXX1425,18219.0,INR,PAID,2026-07-27 06:31:26
ord_live_1426,mer_NSR_882910,cust_2426,Riya Nair,riya.nair426@example.test,+91-98XXXX1426,1256.0,INR,PAID,2026-07-01 16:18:02
ord_live_1427,mer_NSR_882910,cust_2427,Sneha Gupta,sneha.gupta427@example.test,+91-98XXXX1427,7511.0,INR,PAID,2026-08-18 23:36:47
ord_live_1428,mer_NSR_882910,cust_2428,Aarav Reddy,aarav.reddy428@example.test,+91-98XXXX1428,5742.0,INR,PAID,2026-07-18 02:52:23
ord_live_1429,mer_NSR_882910,cust_2429,Rohan Agarwal,rohan.agarwal429@example.test,+91-98XXXX1429,546.0,INR,PAID,2026-07-27 12:47:53
ord_live_1430,mer_NSR_882910,cust_2430,Aditya Patel,aditya.patel430@example.test,+91-98XXXX1430,22112.0,INR,PAID,2026-07-28 17:22:55
ord_live_1431,mer_NSR_882910,cust_2431,Kavya Nair,kavya.nair431@example.test,+91-98XXXX1431,27693.0,INR,PAID,2026-08-18 16:13:51
ord_live_1432,mer_NSR_882910,cust_2432,Amit Agarwal,amit.agarwal432@example.test,+91-98XXXX1432,16030.0,INR,PAID,2026-07-11 04:08:50
ord_live_1433,mer_NSR_882910,cust_2433,Neha Gupta,neha.gupta433@example.test,+91-98XXXX1433,57360.0,INR,PAID,2026-07-23 02:17:38
ord_live_1434,mer_NSR_882910,cust_2434,Vikram Singh,vikram.singh434@example.test,+91-98XXXX1434,113357.0,INR,PAID,2026-07-19 03:17:54
ord_live_1435,mer_NSR_882910,cust_2435,Rahul Iyer,rahul.iyer435@example.test,+91-98XXXX1435,128949.0,INR,PAID,2026-07-03 17:55:41
ord_live_1436,mer_NSR_882910,cust_2436,Priya Agarwal,priya.agarwal436@example.test,+91-98XXXX1436,36362.0,INR,PAID,2026-07-10 07:20:53
ord_live_1437,mer_NSR_882910,cust_2437,Aditya Joshi,aditya.joshi437@example.test,+91-98XXXX1437,390.0,INR,PAID,2026-08-06 05:17:40
ord_live_1438,mer_NSR_882910,cust_2438,Karan Kumar,karan.kumar438@example.test,+91-98XXXX1438,5050.0,INR,PAID,2026-07-26 01:47:17
ord_live_1439,mer_NSR_882910,cust_2439,Amit Nair,amit.nair439@example.test,+91-98XXXX1439,117899.0,INR,PAID,2026-08-06 09:55:49
ord_live_1440,mer_NSR_882910,cust_2440,Kavya Agarwal,kavya.agarwal440@example.test,+91-98XXXX1440,121953.0,INR,PAID,2026-07-05 02:25:13
ord_live_1441,mer_NSR_882910,cust_2441,Karan Gupta,karan.gupta441@example.test,+91-98XXXX1441,12579.0,INR,PAID,2026-07-18 19:35:36
ord_live_1442,mer_NSR_882910,cust_2442,Priya Deshmukh,priya.deshmukh442@example.test,+91-98XXXX1442,71662.0,INR,PAID,2026-07-22 06:48:03
ord_live_1443,mer_NSR_882910,cust_2443,Rohan Mehta,rohan.mehta443@example.test,+91-98XXXX1443,17059.0,INR,PAID,2026-07-01 12:59:54
ord_live_1444,mer_NSR_882910,cust_2444,Vikram Nair,vikram.nair444@example.test,+91-98XXXX1444,16018.0,INR,PAID,2026-07-13 07:58:08
ord_live_1445,mer_NSR_882910,cust_2445,Siddharth Iyer,siddharth.iyer445@example.test,+91-98XXXX1445,37958.0,INR,PAID,2026-07-06 05:23:16
ord_live_1446,mer_NSR_882910,cust_2446,Kavya Singh,kavya.singh446@example.test,+91-98XXXX1446,7423.0,INR,PAID,2026-07-03 21:40:19
ord_live_1447,mer_NSR_882910,cust_2447,Aditya Kumar,aditya.kumar447@example.test,+91-98XXXX1447,5118.0,INR,PAID,2026-06-30 15:30:04
ord_live_1448,mer_NSR_882910,cust_2448,Priya Deshmukh,priya.deshmukh448@example.test,+91-98XXXX1448,1491.0,INR,PAID,2026-07-28 09:00:44
ord_live_1449,mer_NSR_882910,cust_2449,Ishita Mehta,ishita.mehta449@example.test,+91-98XXXX1449,130354.0,INR,PAID,2026-08-13 13:30:04
ord_live_1450,mer_NSR_882910,cust_2450,Aditya Kumar,aditya.kumar450@example.test,+91-98XXXX1450,1749.0,INR,PAID,2026-07-06 12:20:23
ord_live_1451,mer_NSR_882910,cust_2451,Siddharth Iyer,siddharth.iyer451@example.test,+91-98XXXX1451,1764.0,INR,PAID,2026-08-17 13:41:43
ord_live_1452,mer_NSR_882910,cust_2452,Priya Mehta,priya.mehta452@example.test,+91-98XXXX1452,2277.0,INR,PAID,2026-08-09 05:10:28
ord_live_1453,mer_NSR_882910,cust_2453,Amit Agarwal,amit.agarwal453@example.test,+91-98XXXX1453,1631.0,INR,PAID,2026-07-09 22:39:43
ord_live_1454,mer_NSR_882910,cust_2454,Riya Gupta,riya.gupta454@example.test,+91-98XXXX1454,304.0,INR,PAID,2026-07-08 12:37:46
ord_live_1455,mer_NSR_882910,cust_2455,Pooja Singh,pooja.singh455@example.test,+91-98XXXX1455,116223.0,INR,PAID,2026-08-19 13:15:17
ord_live_1456,mer_NSR_882910,cust_2456,Kavya Gupta,kavya.gupta456@example.test,+91-98XXXX1456,11336.0,INR,PAID,2026-08-19 07:01:54
ord_live_1457,mer_NSR_882910,cust_2457,Siddharth Gupta,siddharth.gupta457@example.test,+91-98XXXX1457,18696.0,INR,PAID,2026-07-13 08:25:18
ord_live_1458,mer_NSR_882910,cust_2458,Rohan Gupta,rohan.gupta458@example.test,+91-98XXXX1458,5694.0,INR,PAID,2026-07-16 00:40:38
ord_live_1459,mer_NSR_882910,cust_2459,Kavya Reddy,kavya.reddy459@example.test,+91-98XXXX1459,20790.0,INR,PAID,2026-07-23 19:08:24
ord_live_1460,mer_NSR_882910,cust_2460,Karan Singh,karan.singh460@example.test,+91-98XXXX1460,7661.0,INR,PAID,2026-08-18 00:49:04
ord_live_1461,mer_NSR_882910,cust_2461,Ananya Deshmukh,ananya.deshmukh461@example.test,+91-98XXXX1461,635.0,INR,PAID,2026-07-13 10:59:03
ord_live_1462,mer_NSR_882910,cust_2462,Pooja Reddy,pooja.reddy462@example.test,+91-98XXXX1462,1558.0,INR,PAID,2026-08-01 22:27:44
ord_live_1463,mer_NSR_882910,cust_2463,Pooja Mehta,pooja.mehta463@example.test,+91-98XXXX1463,19617.0,INR,PAID,2026-08-08 13:17:05
ord_live_1464,mer_NSR_882910,cust_2464,Siddharth Mehta,siddharth.mehta464@example.test,+91-98XXXX1464,8658.0,INR,PAID,2026-07-10 02:20:25
ord_live_1465,mer_NSR_882910,cust_2465,Kavya Patel,kavya.patel465@example.test,+91-98XXXX1465,9819.0,INR,PAID,2026-07-03 16:05:59
ord_live_1466,mer_NSR_882910,cust_2466,Karan Mehta,karan.mehta466@example.test,+91-98XXXX1466,3803.0,INR,PAID,2026-07-20 06:47:42
ord_live_1467,mer_NSR_882910,cust_2467,Vikram Mehta,vikram.mehta467@example.test,+91-98XXXX1467,380.0,INR,PAID,2026-08-13 09:10:31
ord_live_1468,mer_NSR_882910,cust_2468,Amit Reddy,amit.reddy468@example.test,+91-98XXXX1468,10495.0,INR,PAID,2026-07-10 20:08:47
ord_live_1469,mer_NSR_882910,cust_2469,Sneha Agarwal,sneha.agarwal469@example.test,+91-98XXXX1469,70556.0,INR,PAID,2026-07-01 19:51:27
ord_live_1470,mer_NSR_882910,cust_2470,Sneha Reddy,sneha.reddy470@example.test,+91-98XXXX1470,1557.0,INR,PAID,2026-08-06 05:04:31
ord_live_1471,mer_NSR_882910,cust_2471,Riya Reddy,riya.reddy471@example.test,+91-98XXXX1471,1122.0,INR,PAID,2026-08-05 14:23:10
ord_live_1472,mer_NSR_882910,cust_2472,Sneha Mehta,sneha.mehta472@example.test,+91-98XXXX1472,64179.0,INR,PAID,2026-08-15 12:14:47
ord_live_1473,mer_NSR_882910,cust_2473,Ananya Sharma,ananya.sharma473@example.test,+91-98XXXX1473,20805.0,INR,PAID,2026-07-15 10:30:23
ord_live_1474,mer_NSR_882910,cust_2474,Pooja Iyer,pooja.iyer474@example.test,+91-98XXXX1474,1855.0,INR,PAID,2026-07-03 02:51:58
ord_live_1475,mer_NSR_882910,cust_2475,Karan Gupta,karan.gupta475@example.test,+91-98XXXX1475,951.0,INR,PAID,2026-08-15 19:17:52
ord_live_1476,mer_NSR_882910,cust_2476,Kavya Deshmukh,kavya.deshmukh476@example.test,+91-98XXXX1476,1127.0,INR,PAID,2026-08-12 10:11:14
ord_live_1477,mer_NSR_882910,cust_2477,Rohan Kumar,rohan.kumar477@example.test,+91-98XXXX1477,1051.0,INR,PAID,2026-07-18 18:20:05
ord_live_1478,mer_NSR_882910,cust_2478,Riya Sharma,riya.sharma478@example.test,+91-98XXXX1478,696.0,INR,PAID,2026-08-05 18:47:39
ord_live_1479,mer_NSR_882910,cust_2479,Aditya Nair,aditya.nair479@example.test,+91-98XXXX1479,1109.0,INR,PAID,2026-08-18 15:46:57
ord_live_1480,mer_NSR_882910,cust_2480,Aditya Iyer,aditya.iyer480@example.test,+91-98XXXX1480,938.0,INR,PAID,2026-07-01 16:34:22
ord_live_1481,mer_NSR_882910,cust_2481,Ananya Singh,ananya.singh481@example.test,+91-98XXXX1481,1445.0,INR,PAID,2026-07-25 08:46:19
ord_live_1482,mer_NSR_882910,cust_2482,Rahul Gupta,rahul.gupta482@example.test,+91-98XXXX1482,9804.0,INR,PAID,2026-07-27 00:03:09
ord_live_1483,mer_NSR_882910,cust_2483,Sneha Mehta,sneha.mehta483@example.test,+91-98XXXX1483,573.0,INR,PAID,2026-08-02 22:44:57
ord_live_1484,mer_NSR_882910,cust_2484,Amit Nair,amit.nair484@example.test,+91-98XXXX1484,86129.0,INR,PAID,2026-08-06 12:32:08
ord_live_1485,mer_NSR_882910,cust_2485,Pooja Mehta,pooja.mehta485@example.test,+91-98XXXX1485,4040.0,INR,PAID,2026-07-28 06:08:15
ord_live_1486,mer_NSR_882910,cust_2486,Siddharth Patel,siddharth.patel486@example.test,+91-98XXXX1486,72482.0,INR,PAID,2026-07-26 07:53:47
ord_live_1487,mer_NSR_882910,cust_2487,Ishita Singh,ishita.singh487@example.test,+91-98XXXX1487,9654.0,INR,PAID,2026-07-04 15:08:49
ord_live_1488,mer_NSR_882910,cust_2488,Rahul Iyer,rahul.iyer488@example.test,+91-98XXXX1488,1019.0,INR,PAID,2026-07-29 19:26:07
ord_live_1489,mer_NSR_882910,cust_2489,Amit Gupta,amit.gupta489@example.test,+91-98XXXX1489,17182.0,INR,PAID,2026-07-16 12:05:10
ord_live_1490,mer_NSR_882910,cust_2490,Siddharth Agarwal,siddharth.agarwal490@example.test,+91-98XXXX1490,3321.0,INR,PAID,2026-07-13 19:09:05
ord_live_1491,mer_NSR_882910,cust_2491,Aditya Singh,aditya.singh491@example.test,+91-98XXXX1491,199.0,INR,PAID,2026-08-12 18:16:52
ord_live_1492,mer_NSR_882910,cust_2492,Vikram Sharma,vikram.sharma492@example.test,+91-98XXXX1492,134271.0,INR,PAID,2026-08-05 08:35:15
ord_live_1493,mer_NSR_882910,cust_2493,Rahul Nair,rahul.nair493@example.test,+91-98XXXX1493,1724.0,INR,PAID,2026-07-08 12:00:03
ord_live_1494,mer_NSR_882910,cust_2494,Aditya Iyer,aditya.iyer494@example.test,+91-98XXXX1494,919.0,INR,PAID,2026-07-24 06:40:41
ord_live_1495,mer_NSR_882910,cust_2495,Kavya Deshmukh,kavya.deshmukh495@example.test,+91-98XXXX1495,4457.0,INR,PAID,2026-07-01 11:12:57
ord_live_1496,mer_NSR_882910,cust_2496,Riya Iyer,riya.iyer496@example.test,+91-98XXXX1496,1834.0,INR,PAID,2026-07-21 12:02:29
ord_live_1497,mer_NSR_882910,cust_2497,Rohan Iyer,rohan.iyer497@example.test,+91-98XXXX1497,48387.0,INR,PAID,2026-08-15 21:31:01
ord_live_1498,mer_NSR_882910,cust_2498,Pooja Joshi,pooja.joshi498@example.test,+91-98XXXX1498,823.0,INR,PAID,2026-07-13 14:17:17
ord_live_1499,mer_NSR_882910,cust_2499,Riya Iyer,riya.iyer499@example.test,+91-98XXXX1499,1367.0,INR,PAID,2026-08-08 16:41:18
ord_live_1500,mer_NSR_882910,cust_2500,Aarav Kumar,aarav.kumar500@example.test,+91-98XXXX1500,51393.0,INR,PAID,2026-07-03 11:17:24
